step,rollout/ep_rew_mean,train/entropy_loss,entropy,algorithm,condition,safety,seed,experiment,run_id
58222,-246.05088354242415,-2.7841022410032688,2.7841022410032688,MAPPO,Type-Conditioned,True,seed_1,MAPPO_Coupled_Safety_True,41
60228,-241.84183695045397,-2.792772199345743,2.792772199345743,MAPPO,Type-Conditioned,True,seed_1,MAPPO_Coupled_Safety_True,41
62234,-234.50004774976304,-2.7824370356770864,2.7824370356770864,MAPPO,Type-Conditioned,True,seed_1,MAPPO_Coupled_Safety_True,41
64240,-231.74645022060636,-2.7815318970021825,2.7815318970021825,MAPPO,Type-Conditioned,True,seed_1,MAPPO_Coupled_Safety_True,41
66247,-231.87321230370316,-2.770919069839042,2.770919069839042,MAPPO,Type-Conditioned,True,seed_1,MAPPO_Coupled_Safety_True,41
68253,-231.94384620907485,-2.7859253623307128,2.7859253623307128,MAPPO,Type-Conditioned,True,seed_1,MAPPO_Coupled_Safety_True,41
70259,-231.40060971758447,-2.7714926890911276,2.7714926890911276,MAPPO,Type-Conditioned,True,seed_1,MAPPO_Coupled_Safety_True,41
72265,-231.2832513535265,-2.770531329029594,2.770531329029594,MAPPO,Type-Conditioned,True,seed_1,MAPPO_Coupled_Safety_True,41
74272,-232.39669374195225,-2.771622782887009,2.771622782887009,MAPPO,Type-Conditioned,True,seed_1,MAPPO_Coupled_Safety_True,41
76278,-233.71611296333217,-2.770427538942112,2.770427538942112,MAPPO,Type-Conditioned,True,seed_1,MAPPO_Coupled_Safety_True,41
78284,-235.13970354450942,-2.7648590003963114,2.7648590003963114,MAPPO,Type-Conditioned,True,seed_1,MAPPO_Coupled_Safety_True,41
80290,-237.69213750153395,-2.760202917928482,2.760202917928482,MAPPO,Type-Conditioned,True,seed_1,MAPPO_Coupled_Safety_True,41
82296,-238.6832630684193,-2.757026700884735,2.757026700884735,MAPPO,Type-Conditioned,True,seed_1,MAPPO_Coupled_Safety_True,41
84303,-242.03738136766495,-2.752888353607193,2.752888353607193,MAPPO,Type-Conditioned,True,seed_1,MAPPO_Coupled_Safety_True,41
86309,-241.6512340765189,-2.7551238448099693,2.7551238448099693,MAPPO,Type-Conditioned,True,seed_1,MAPPO_Coupled_Safety_True,41
88315,-242.7506530597388,-2.762378183452811,2.762378183452811,MAPPO,Type-Conditioned,True,seed_1,MAPPO_Coupled_Safety_True,41
90321,-243.58030578563458,-2.7541731276595263,2.7541731276595263,MAPPO,Type-Conditioned,True,seed_1,MAPPO_Coupled_Safety_True,41
92328,-242.2902084432492,-2.7439872120903814,2.7439872120903814,MAPPO,Type-Conditioned,True,seed_1,MAPPO_Coupled_Safety_True,41
94334,-239.93858297600016,-2.7407589748208165,2.7407589748208165,MAPPO,Type-Conditioned,True,seed_1,MAPPO_Coupled_Safety_True,41
96340,-238.98200994106034,-2.745509078904557,2.745509078904557,MAPPO,Type-Conditioned,True,seed_1,MAPPO_Coupled_Safety_True,41
98346,-240.27462424204293,-2.738492126223104,2.738492126223104,MAPPO,Type-Conditioned,True,seed_1,MAPPO_Coupled_Safety_True,41
100353,-239.6187586105446,-2.7326753009412807,2.7326753009412807,MAPPO,Type-Conditioned,True,seed_1,MAPPO_Coupled_Safety_True,41
2048,-233.52272588267925,-2.998449500907392,2.998449500907392,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
4054,-226.64167550712233,-2.993680498057849,2.993680498057849,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
6060,-230.1414190727927,-3.0176046211149274,3.0176046211149274,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
8066,-232.18831470947876,-3.002370964596405,3.002370964596405,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
10072,-235.50233439939703,-2.999496849433234,2.999496849433234,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
12079,-240.04488453046898,-2.9855467614125355,2.9855467614125355,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
14085,-242.11393802724336,-2.969921593063373,2.969921593063373,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
16091,-246.19870389151612,-2.96875290190817,2.96875290190817,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
18097,-244.1814181707407,-2.9508438186310473,2.9508438186310473,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
20104,-245.88020123411113,-2.9415523566736503,2.9415523566736503,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
22110,-243.12102339928833,-2.9332116743855208,2.9332116743855208,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
24116,-248.12292035902092,-2.9126125767112794,2.9126125767112794,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
26122,-244.5878815190625,-2.914542623124696,2.914542623124696,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
28128,-239.7816190767185,-2.900981513319389,2.900981513319389,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
30135,-246.89282084777602,-2.8814596209216226,2.8814596209216226,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
32141,-243.51116119643126,-2.8792354853807227,2.8792354853807227,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
34147,-237.605311588349,-2.8597018073143947,2.8597018073143947,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
36153,-241.9411139875636,-2.852897486677688,2.852897486677688,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
38160,-234.89241404445247,-2.8458970672245285,2.8458970672245285,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
40166,-233.81659385996068,-2.851391144578025,2.851391144578025,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
42172,-236.95899169882335,-2.8486069303889807,2.8486069303889807,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
44178,-237.22829706347332,-2.8401065325967303,2.8401065325967303,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
46184,-235.38288022513467,-2.841078033687723,2.841078033687723,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
48191,-235.57265281803674,-2.8471142908538822,2.8471142908538822,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
50197,-234.2503173106475,-2.8430008607572392,2.8430008607572392,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
52203,-237.9358293805297,-2.8333180000474885,2.8333180000474885,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
54209,-237.45077456954826,-2.811517711154217,2.811517711154217,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
56216,-241.96738577672986,-2.794859975485728,2.794859975485728,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
58222,-241.61997051193705,-2.7873551287336187,2.7873551287336187,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
60228,-243.6874613068675,-2.7777270443099917,2.7777270443099917,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
62234,-244.8276154499576,-2.772892530106305,2.772892530106305,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
64240,-240.24179235620127,-2.7704518340976954,2.7704518340976954,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
66247,-237.10359151956612,-2.7718853716506153,2.7718853716506153,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
68253,-235.9900373784595,-2.767662375901299,2.767662375901299,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
70259,-239.50375583764628,-2.768047536198491,2.768047536198491,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
72265,-240.3319124884016,-2.764613129062136,2.764613129062136,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
74272,-237.38024409576533,-2.746291607756273,2.746291607756273,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
76278,-237.62044218268292,-2.7382612579089773,2.7382612579089773,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
78284,-233.12995736637737,-2.736777935605197,2.736777935605197,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
80290,-233.86757821187743,-2.7283762212588627,2.7283762212588627,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
82296,-234.9258369850524,-2.732475071463461,2.732475071463461,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
84303,-236.74166448109344,-2.7407278122250625,2.7407278122250625,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
86309,-237.38048859616458,-2.744949945973323,2.744949945973323,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
88315,-238.38422143696513,-2.7403619677996223,2.7403619677996223,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
90321,-237.90125695188772,-2.7440365903034283,2.7440365903034283,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
92328,-237.37497947906022,-2.740240019835961,2.740240019835961,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
94334,-239.2155960910158,-2.734816433140465,2.734816433140465,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
96340,-240.9287600764385,-2.729406782073736,2.729406782073736,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
98346,-242.02534392178396,-2.7259362535643006,2.7259362535643006,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
100353,-240.6495961841465,-2.7233923527487605,2.7233923527487605,MAPPO,Type-Conditioned,True,seed_2,MAPPO_Coupled_Safety_True,41
2048,-241.3861089134899,-3.0048342694537187,3.0048342694537187,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
4054,-236.90323058640834,-2.9740172546570443,2.9740172546570443,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
6060,-228.4165375133769,-2.9377012924611465,2.9377012924611465,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
8066,-222.20867884135157,-2.9113813915797526,2.9113813915797526,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
10072,-229.76475527865324,-2.8652788193045917,2.8652788193045917,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
12079,-240.68303225412822,-2.828284930387883,2.828284930387883,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
14085,-229.65107704019618,-2.8231891170829413,2.8231891170829413,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
16091,-231.82966180157882,-2.7921029485335893,2.7921029485335893,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
18097,-226.28171423126153,-2.758210152948748,2.758210152948748,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
20104,-225.29680448749923,-2.7475032523814416,2.7475032523814416,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
22110,-226.16564122914653,-2.744642512807088,2.744642512807088,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
24116,-213.33615827447318,-2.734456155200439,2.734456155200439,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
26122,-200.19270500972834,-2.7273380934561833,2.7273380934561833,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
28128,-194.34784223457612,-2.698063389478383,2.698063389478383,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
30135,-197.41978459971284,-2.663323496557401,2.663323496557401,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
32141,-187.98894677685223,-2.666741204408719,2.666741204408719,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
34147,-173.8807862467952,-2.646782629841854,2.646782629841854,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
36153,-169.09031389325247,-2.6290927316494623,2.6290927316494623,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
38160,-155.46059145463389,-2.630488634125811,2.630488634125811,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
40166,-143.29366219605717,-2.621673968343896,2.621673968343896,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
42172,-128.8304424196901,-2.6117135369991447,2.6117135369991447,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
44178,-117.2393495438739,-2.620337657800077,2.620337657800077,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
46184,-110.67262996705699,-2.596619965206639,2.596619965206639,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
48191,-94.48261586976031,-2.5915617540429907,2.5915617540429907,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
50197,-85.43132081456267,-2.577178948831242,2.577178948831242,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
52203,-76.0777388883868,-2.565941238049542,2.565941238049542,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
54209,-70.70485540765833,-2.567606057810471,2.567606057810471,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
56216,-63.15058764293106,-2.5581026905079955,2.5581026905079955,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
58222,-57.551357723068975,-2.549262177328405,2.549262177328405,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
60228,-49.34484469597382,-2.545597987176911,2.545597987176911,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
62234,-35.120312628924296,-2.5286650940240474,2.5286650940240474,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
64240,-33.799200855426356,-2.509381849222648,2.509381849222648,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
66247,-32.702138157501714,-2.4906315026817416,2.4906315026817416,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
68253,-20.931389885580295,-2.4666809481575545,2.4666809481575545,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
70259,-16.48154901773761,-2.4778324599214603,2.4778324599214603,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
72265,-13.837876700183678,-2.4620880041689115,2.4620880041689115,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
74272,-6.19060618799471,-2.4548870854569143,2.4548870854569143,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
76278,-4.547350483888053,-2.4478803099261612,2.4478803099261612,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
78284,3.757288853804207,-2.4454328028612036,2.4454328028612036,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
80290,7.366937948979485,-2.446002008229783,2.446002008229783,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
82296,7.489949187946457,-2.4459283082739542,2.4459283082739542,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
84303,14.001776749952498,-2.4366807178068366,2.4366807178068366,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
86309,12.914139563661129,-2.4309157929363336,2.4309157929363336,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
88315,15.046330848919885,-2.427936118663372,2.427936118663372,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
90321,15.864923275367637,-2.4224004848102165,2.4224004848102165,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
92328,18.17686317709121,-2.425060512328716,2.425060512328716,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
94334,20.010752003071975,-2.421574840245994,2.421574840245994,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
96340,19.078949948457645,-2.418343005326093,2.418343005326093,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
98346,17.642359847164645,-2.4137885988031424,2.4137885988031424,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
100353,16.7141885925651,-2.404817219431496,2.404817219431496,MAPPO,Type-Conditioned,True,seed_3,MAPPO_Coupled_Safety_True,41
2048,-239.53629011808476,-3.0381316492885184,3.0381316492885184,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
4054,-242.82460517167968,-3.047458784635696,3.047458784635696,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
6060,-244.90892697072425,-3.042020705673643,3.042020705673643,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
8066,-241.62426137974217,-3.033265864920855,3.033265864920855,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
10072,-236.12362944853058,-3.0183571554809814,3.0183571554809814,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
12079,-237.0004883299712,-3.006613916276118,3.006613916276118,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
14085,-236.47504828868136,-2.9773930128138457,2.9773930128138457,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
16091,-230.1531504807729,-2.947453845455191,2.947453845455191,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
18097,-231.23367634721004,-2.931134396780036,2.931134396780036,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
20104,-222.3492019091172,-2.9138134078892737,2.9138134078892737,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
22110,-223.60300489623353,-2.8942472128120857,2.8942472128120857,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
24116,-234.02349593073464,-2.8908491328421584,2.8908491328421584,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
26122,-232.35184247992558,-2.890128537948131,2.890128537948131,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
28128,-232.49120865761034,-2.8779295753516507,2.8779295753516507,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
30135,-229.09768834422096,-2.883266717353596,2.883266717353596,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
32141,-228.76601801352496,-2.8557943403639543,2.8557943403639543,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
34147,-231.5729263775063,-2.8425340803680226,2.8425340803680226,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
36153,-237.8347697958273,-2.8243623347277103,2.8243623347277103,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
38160,-239.1019469510744,-2.7950631380865087,2.7950631380865087,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
40166,-242.38784351866374,-2.7893059141395877,2.7893059141395877,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
42172,-244.0095967890317,-2.783323667348116,2.783323667348116,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
44178,-241.20511414002593,-2.7952253167373513,2.7952253167373513,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
46184,-235.27596914223264,-2.795343529605217,2.795343529605217,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
48191,-234.83136601815096,-2.7776195654642004,2.7776195654642004,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
50197,-239.66976211009282,-2.79132249015601,2.79132249015601,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
52203,-238.18772773851907,-2.7959680719013558,2.7959680719013558,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
54209,-234.63074717349713,-2.7930076195706204,2.7930076195706204,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
56216,-237.3646034748272,-2.782156527932635,2.782156527932635,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
58222,-238.0493081690197,-2.7655964310441323,2.7655964310441323,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
60228,-238.11350203476928,-2.75651435475861,2.75651435475861,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
62234,-240.40606133376068,-2.761378874469609,2.761378874469609,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
64240,-238.15938689395048,-2.7717868557377656,2.7717868557377656,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
66247,-238.45303635627647,-2.776992670469025,2.776992670469025,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
68253,-237.22538227445833,-2.7641230634553096,2.7641230634553096,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
70259,-239.56050544269513,-2.7479227542838385,2.7479227542838385,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
72265,-240.2002217861994,-2.7436831200304796,2.7436831200304796,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
74272,-237.89619881994693,-2.7257002164465614,2.7257002164465614,MAPPO,Type-Conditioned,True,seed_4,MAPPO_Coupled_Safety_True,41
