step,rollout/ep_rew_mean,train/entropy_loss,rollout/ep_len_mean,algorithm,safety,seed,experiment
1937408,0.028919678181409836,-1.6833544969558716,16.0,IPPO,True,seed_1,IPPO_Safety_True
1941504,0.03092106617987156,-1.661607027053833,16.0,IPPO,True,seed_1,IPPO_Safety_True
1945600,0.03121885284781456,-1.6165132522583008,16.0,IPPO,True,seed_1,IPPO_Safety_True
1949696,0.02857947163283825,-1.600557565689087,16.0,IPPO,True,seed_1,IPPO_Safety_True
1953792,0.028048155829310417,-1.5701795816421509,16.0,IPPO,True,seed_1,IPPO_Safety_True
1957888,0.026981092989444733,-1.5401761531829834,16.0,IPPO,True,seed_1,IPPO_Safety_True
1961984,0.026177136227488518,-1.5112305879592896,16.0,IPPO,True,seed_1,IPPO_Safety_True
1966080,0.02972836047410965,-1.5066664218902588,16.0,IPPO,True,seed_1,IPPO_Safety_True
1970176,0.03694268316030502,-1.516169548034668,16.0,IPPO,True,seed_1,IPPO_Safety_True
1974272,0.02561340108513832,-1.4925776720046997,16.0,IPPO,True,seed_1,IPPO_Safety_True
1978368,0.025980206206440926,-1.4732986688613892,16.0,IPPO,True,seed_1,IPPO_Safety_True
1982464,0.03656597435474396,-1.450206995010376,16.0,IPPO,True,seed_1,IPPO_Safety_True
1986560,0.030434591695666313,-1.4594496488571167,16.0,IPPO,True,seed_1,IPPO_Safety_True
1990656,0.032435234636068344,-1.4308264255523682,16.0,IPPO,True,seed_1,IPPO_Safety_True
1994752,0.031223978847265244,-1.4459196329116821,16.0,IPPO,True,seed_1,IPPO_Safety_True
1998848,0.030643021687865257,-1.441287636756897,16.0,IPPO,True,seed_1,IPPO_Safety_True
2002944,0.029764244332909584,-1.4305044412612915,16.0,IPPO,True,seed_1,IPPO_Safety_True
4096,-0.1508205235004425,,5.0,MAPPO,True,seed_0,MAPPO_Safety_True
8192,-0.419937402009964,-3.013375997543335,14.119999885559082,MAPPO,True,seed_0,MAPPO_Safety_True
12288,-0.3563515543937683,-3.010751485824585,11.880000114440918,MAPPO,True,seed_0,MAPPO_Safety_True
16384,-0.2873230278491974,-2.99983286857605,9.75,MAPPO,True,seed_0,MAPPO_Safety_True
20480,-0.11988772451877594,-3.0233728885650635,5.070000171661377,MAPPO,True,seed_0,MAPPO_Safety_True
24576,-0.28237077593803406,-2.9915735721588135,9.779999732971191,MAPPO,True,seed_0,MAPPO_Safety_True
28672,-0.1432044953107834,-2.9892375469207764,5.599999904632568,MAPPO,True,seed_0,MAPPO_Safety_True
32768,-0.4053621292114258,-2.963879108428955,13.399999618530273,MAPPO,True,seed_0,MAPPO_Safety_True
36864,-0.41416075825691223,-2.9842052459716797,13.520000457763672,MAPPO,True,seed_0,MAPPO_Safety_True
40960,-0.33197200298309326,-2.987522840499878,11.770000457763672,MAPPO,True,seed_0,MAPPO_Safety_True
45056,-0.38931766152381897,-2.967231035232544,13.800000190734863,MAPPO,True,seed_0,MAPPO_Safety_True
49152,-0.41063594818115234,-2.977036714553833,13.960000038146973,MAPPO,True,seed_0,MAPPO_Safety_True
53248,-0.3215295672416687,-2.95211124420166,10.899999618530273,MAPPO,True,seed_0,MAPPO_Safety_True
57344,-0.2772437334060669,-2.9607622623443604,9.319999694824219,MAPPO,True,seed_0,MAPPO_Safety_True
61440,-0.3839189112186432,-2.953421115875244,12.800000190734863,MAPPO,True,seed_0,MAPPO_Safety_True
65536,-0.36673209071159363,-2.9655299186706543,12.680000305175781,MAPPO,True,seed_0,MAPPO_Safety_True
69632,-0.23894692957401276,-2.972275733947754,8.430000305175781,MAPPO,True,seed_0,MAPPO_Safety_True
73728,-0.33906716108322144,-2.9581689834594727,11.710000038146973,MAPPO,True,seed_0,MAPPO_Safety_True
77824,-0.2894735634326935,-2.9657037258148193,9.359999656677246,MAPPO,True,seed_0,MAPPO_Safety_True
81920,-0.29890379309654236,-2.9265477657318115,10.579999923706055,MAPPO,True,seed_0,MAPPO_Safety_True
86016,-0.24470996856689453,-2.9491748809814453,8.470000267028809,MAPPO,True,seed_0,MAPPO_Safety_True
90112,-0.43393057584762573,-2.933908224105835,14.680000305175781,MAPPO,True,seed_0,MAPPO_Safety_True
94208,-0.3252362906932831,-2.9273765087127686,11.720000267028809,MAPPO,True,seed_0,MAPPO_Safety_True
98304,-0.4468790292739868,-2.9077131748199463,15.5600004196167,MAPPO,True,seed_0,MAPPO_Safety_True
102400,-0.37774303555488586,-2.9148216247558594,13.84000015258789,MAPPO,True,seed_0,MAPPO_Safety_True
106496,-0.41154196858406067,-2.9205269813537598,15.279999732971191,MAPPO,True,seed_0,MAPPO_Safety_True
110592,-0.404598593711853,-2.9115774631500244,14.84000015258789,MAPPO,True,seed_0,MAPPO_Safety_True
114688,-0.4260987937450409,-2.9232399463653564,15.5600004196167,MAPPO,True,seed_0,MAPPO_Safety_True
118784,-0.4012989103794098,-2.914376974105835,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
122880,-0.3942086100578308,-2.9112226963043213,15.5600004196167,MAPPO,True,seed_0,MAPPO_Safety_True
126976,-0.4142950475215912,-2.9060890674591064,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
131072,-0.3921163082122803,-2.913053274154663,14.680000305175781,MAPPO,True,seed_0,MAPPO_Safety_True
135168,-0.45863446593284607,-2.924406051635742,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
139264,-0.4597734808921814,-2.9230074882507324,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
143360,-0.4160577654838562,-2.9385769367218018,14.989999771118164,MAPPO,True,seed_0,MAPPO_Safety_True
147456,-0.38854002952575684,-2.933518171310425,14.399999618530273,MAPPO,True,seed_0,MAPPO_Safety_True
151552,-0.4164188802242279,-2.9529688358306885,15.5600004196167,MAPPO,True,seed_0,MAPPO_Safety_True
155648,-0.44564706087112427,-2.93239688873291,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
159744,-0.41181033849716187,-2.934638738632202,15.119999885559082,MAPPO,True,seed_0,MAPPO_Safety_True
163840,-0.3937406539916992,-2.935468912124634,15.5600004196167,MAPPO,True,seed_0,MAPPO_Safety_True
167936,-0.4392738342285156,-2.9476234912872314,15.119999885559082,MAPPO,True,seed_0,MAPPO_Safety_True
172032,-0.4174170196056366,-2.9399547576904297,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
176128,-0.40927115082740784,-2.9462170600891113,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
180224,-0.42657771706581116,-2.953880786895752,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
184320,-0.42224791646003723,-2.94968318939209,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
188416,-0.46406322717666626,-2.9484963417053223,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
192512,-0.4278322160243988,-2.9500010013580322,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
196608,-0.4534775912761688,-2.969571352005005,15.5600004196167,MAPPO,True,seed_0,MAPPO_Safety_True
200704,-0.42509475350379944,-2.967242479324341,15.119999885559082,MAPPO,True,seed_0,MAPPO_Safety_True
204800,-0.4329679012298584,-2.968749761581421,14.399999618530273,MAPPO,True,seed_0,MAPPO_Safety_True
208896,-0.44460055232048035,-2.9608354568481445,15.279999732971191,MAPPO,True,seed_0,MAPPO_Safety_True
212992,-0.41756319999694824,-2.9480135440826416,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
217088,-0.40923449397087097,-2.9283535480499268,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
221184,-0.4446428716182709,-2.9421637058258057,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
225280,-0.4014509320259094,-2.945056915283203,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
229376,-0.3849245309829712,-2.934751033782959,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
233472,-0.38474950194358826,-2.912853240966797,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
237568,-0.3654208779335022,-2.9142680168151855,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
241664,-0.3942980170249939,-2.913404941558838,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
245760,-0.41251182556152344,-2.9121227264404297,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
249856,-0.37265804409980774,-2.8826913833618164,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
253952,-0.3763384222984314,-2.880474328994751,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
258048,-0.368753045797348,-2.880679130554199,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
262144,-0.3664248287677765,-2.870922327041626,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
266240,-0.3352985084056854,-2.8339884281158447,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
270336,-0.3549002707004547,-2.822665214538574,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
274432,-0.351658433675766,-2.8372390270233154,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
278528,-0.33919307589530945,-2.800666093826294,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
282624,-0.3541392385959625,-2.790879249572754,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
286720,-0.29866960644721985,-2.768228769302368,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
290816,-0.2746333181858063,-2.7688961029052734,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
294912,-0.29424798488616943,-2.756004571914673,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
299008,-0.2683353126049042,-2.746617317199707,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
303104,-0.2610611021518707,-2.726088523864746,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
307200,-0.27818140387535095,-2.738619327545166,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
311296,-0.2523376941680908,-2.7286934852600098,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
315392,-0.25008201599121094,-2.713620901107788,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
319488,-0.26872843503952026,-2.732731819152832,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
323584,-0.2667009234428406,-2.726346254348755,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
327680,-0.241579070687294,-2.7006773948669434,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
331776,-0.2222314476966858,-2.6743621826171875,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
335872,-0.2305099368095398,-2.6533637046813965,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
339968,-0.20362327992916107,-2.6191773414611816,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
344064,-0.20807354152202606,-2.598663330078125,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
348160,-0.20922967791557312,-2.5840365886688232,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
352256,-0.20237113535404205,-2.58243727684021,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
356352,-0.19464397430419922,-2.5815184116363525,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
360448,-0.18653732538223267,-2.5682058334350586,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
364544,-0.17868798971176147,-2.4992847442626953,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
368640,-0.17052486538887024,-2.4597039222717285,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
372736,-0.14444145560264587,-2.452409029006958,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
376832,-0.1599474847316742,-2.4636738300323486,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
380928,-0.1401083618402481,-2.429741382598877,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
385024,-0.160792738199234,-2.453153133392334,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
389120,-0.14972777664661407,-2.4044065475463867,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
393216,-0.1648167371749878,-2.4115097522735596,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
397312,-0.1524629294872284,-2.3881001472473145,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
401408,-0.165935218334198,-2.3855526447296143,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
405504,-0.17911455035209656,-2.420374870300293,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
409600,-0.18324238061904907,-2.429426670074463,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
413696,-0.16090673208236694,-2.4156696796417236,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
417792,-0.1710980087518692,-2.4001083374023438,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
421888,-0.16268262267112732,-2.3931686878204346,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
425984,-0.15455138683319092,-2.404780626296997,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
430080,-0.16149087250232697,-2.3981759548187256,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
434176,-0.16579227149486542,-2.392069101333618,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
438272,-0.16900458931922913,-2.431985855102539,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
442368,-0.18708670139312744,-2.4185047149658203,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
446464,-0.16038034856319427,-2.3458681106567383,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
450560,-0.14376874268054962,-2.334341526031494,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
454656,-0.12589995563030243,-2.30222749710083,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
458752,-0.1295921951532364,-2.2955844402313232,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
462848,-0.12362013012170792,-2.2547965049743652,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
466944,-0.12230619788169861,-2.2333879470825195,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
471040,-0.09851497411727905,-2.2008137702941895,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
475136,-0.09555619955062866,-2.190096855163574,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
479232,-0.1151328831911087,-2.2353360652923584,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
483328,-0.09803877770900726,-2.204848289489746,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
487424,-0.10580577701330185,-2.2263712882995605,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
491520,-0.10150519013404846,-2.244995594024658,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
495616,-0.10249052941799164,-2.1701157093048096,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
499712,-0.09775658696889877,-2.1755013465881348,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
503808,-0.09372050315141678,-2.1933634281158447,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
507904,-0.10116254538297653,-2.223569869995117,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
512000,-0.08366095274686813,-2.1259765625,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
516096,-0.07290218025445938,-2.1364221572875977,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
520192,-0.07358679175376892,-2.1029787063598633,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
524288,-0.07535913586616516,-2.1187942028045654,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
528384,-0.0715143159031868,-2.1068222522735596,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
532480,-0.06182364001870155,-2.06728458404541,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
536576,-0.07067162543535233,-2.075042724609375,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
540672,-0.055029191076755524,-2.038235902786255,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
544768,-0.06374440342187881,-1.9990804195404053,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
548864,-0.044795308262109756,-2.007732391357422,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
552960,-0.05072976276278496,-2.0004374980926514,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
557056,-0.052694715559482574,-1.9488636255264282,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
561152,-0.037144288420677185,-1.9366542100906372,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
565248,-0.04239515960216522,-1.9113585948944092,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
569344,-0.03598688915371895,-1.8851137161254883,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
573440,-0.04193272441625595,-1.915353536605835,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
577536,-0.05293087661266327,-1.9307078123092651,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
581632,-0.054401759058237076,-1.9086264371871948,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
585728,-0.05315869301557541,-1.8948630094528198,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
589824,-0.057083677500486374,-1.8395442962646484,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
593920,-0.04859568923711777,-1.8748087882995605,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
598016,-0.052537333220243454,-1.863541603088379,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
602112,-0.04600593075156212,-1.808476448059082,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
606208,-0.03704247251152992,-1.7913299798965454,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
610304,-0.042499180883169174,-1.7187652587890625,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
614400,-0.04993364214897156,-1.7495182752609253,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
618496,-0.032813332974910736,-1.781759262084961,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
622592,-0.03600149229168892,-1.7959551811218262,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
626688,-0.028797190636396408,-1.756049633026123,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
630784,-0.03809557855129242,-1.7494678497314453,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
634880,-0.03397343307733536,-1.7650233507156372,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
638976,-0.034128595143556595,-1.7322700023651123,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
643072,-0.02274906635284424,-1.7299244403839111,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
647168,-0.036260936409235,-1.7658238410949707,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
651264,-0.03195745125412941,-1.7429701089859009,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
655360,-0.02806803397834301,-1.74094557762146,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
659456,-0.02832948975265026,-1.7080256938934326,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
663552,-0.028346126899123192,-1.7209794521331787,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
667648,-0.030670413747429848,-1.7030872106552124,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
671744,-0.02784430980682373,-1.6660425662994385,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
675840,-0.02652331069111824,-1.656329870223999,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
679936,-0.023891577497124672,-1.6844415664672852,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
684032,-0.03558356314897537,-1.7087762355804443,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
688128,-0.031648166477680206,-1.7000365257263184,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
692224,-0.025414984673261642,-1.6315618753433228,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
696320,-0.025159578770399094,-1.6268343925476074,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
700416,-0.023911060765385628,-1.622844934463501,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
704512,-0.01651986502110958,-1.6512832641601562,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
708608,-0.012400191277265549,-1.6065322160720825,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
712704,-0.011713800020515919,-1.634494662284851,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
716800,-0.022592831403017044,-1.6446462869644165,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
720896,-0.016624387353658676,-1.6295245885849,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
724992,-0.0062133800238370895,-1.6614784002304077,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
729088,-0.009590232744812965,-1.7012920379638672,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
733184,-0.014180699363350868,-1.6961426734924316,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
737280,-0.012822872027754784,-1.6732145547866821,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
741376,-0.0182390995323658,-1.7003159523010254,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
745472,-0.014551902189850807,-1.6823314428329468,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
749568,-0.016966089606285095,-1.65921950340271,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
753664,-0.008617887273430824,-1.66971755027771,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
757760,-0.006116158794611692,-1.6630971431732178,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
761856,-0.014481732621788979,-1.634102702140808,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
765952,-0.02421669289469719,-1.6420257091522217,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
770048,-0.006372940726578236,-1.6275626420974731,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
774144,-0.0093823978677392,-1.661041021347046,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
778240,-0.015560543164610863,-1.6435601711273193,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
782336,-0.0023871040903031826,-1.649958610534668,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
786432,-0.007013625930994749,-1.6771153211593628,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
790528,0.0003596112073864788,-1.659282922744751,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
794624,-0.013506760820746422,-1.6568641662597656,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
798720,-0.0041566030122339725,-1.64516282081604,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
802816,-0.005015596281737089,-1.6416099071502686,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
806912,-0.015264147892594337,-1.6249439716339111,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
811008,-0.01224913913756609,-1.6460400819778442,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
815104,-0.01061435230076313,-1.6253103017807007,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
819200,-0.00700426334515214,-1.6521918773651123,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
823296,0.0011135200038552284,-1.6701443195343018,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
827392,-0.00116671749856323,-1.6791164875030518,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
831488,-0.016377165913581848,-1.6849802732467651,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
835584,-0.0019921730272471905,-1.6596437692642212,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
839680,-0.0022002013865858316,-1.6978614330291748,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
843776,0.0002111071371473372,-1.7094776630401611,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
847872,-0.0014173297677189112,-1.7016957998275757,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
851968,-0.0037830001674592495,-1.701300024986267,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
856064,0.007760049309581518,-1.6773275136947632,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
860160,-0.014921086840331554,-1.7204371690750122,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
864256,0.0031136267352849245,-1.7369598150253296,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
868352,-0.0030892686918377876,-1.7306336164474487,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
872448,0.007423212751746178,-1.722779631614685,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
876544,-0.0005561634316109121,-1.7494325637817383,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
880640,-0.006127853877842426,-1.7164689302444458,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
884736,-0.008488531224429607,-1.6923587322235107,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
888832,-0.0031084464862942696,-1.6843767166137695,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
892928,-0.007452104706317186,-1.6791554689407349,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
897024,-0.00489772018045187,-1.6792188882827759,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
901120,-0.012279300950467587,-1.6909633874893188,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
905216,-0.00046805859892629087,-1.6369826793670654,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
909312,-0.0033088030759245157,-1.6707816123962402,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
913408,-0.003816914511844516,-1.6581439971923828,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
917504,0.005542281083762646,-1.659116268157959,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
921600,-0.014329778961837292,-1.6444828510284424,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
925696,-0.0026629429776221514,-1.5734148025512695,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
929792,0.0033473502844572067,-1.5564213991165161,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
933888,-0.005982073023915291,-1.5470607280731201,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
937984,0.00911086704581976,-1.5375288724899292,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
942080,0.0007347872015088797,-1.5583820343017578,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
946176,0.0014520230470225215,-1.5426949262619019,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
950272,0.0012127854861319065,-1.5374000072479248,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
954368,-0.0064574358984827995,-1.5495007038116455,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
958464,0.0010632775956764817,-1.5581080913543701,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
962560,-0.002638463396579027,-1.559151530265808,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
966656,-0.005947711877524853,-1.5349315404891968,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
970752,-0.0024127517826855183,-1.5999047756195068,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
974848,0.003650772850960493,-1.6187056303024292,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
978944,-0.00516518484801054,-1.6423183679580688,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
983040,-0.002920575672760606,-1.612361192703247,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
987136,-0.004821724724024534,-1.665442943572998,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
991232,-0.002927961992099881,-1.632970929145813,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
995328,-0.0024350760504603386,-1.6495894193649292,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
999424,-0.009521327912807465,-1.6245460510253906,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
1003520,0.006387271918356419,-1.5969816446304321,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
1007616,-0.003707288531586528,-1.6302201747894287,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
1011712,-0.01101922057569027,-1.63923180103302,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
1015808,-0.005784821696579456,-1.64212965965271,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
1019904,-0.006634291261434555,-1.6347297430038452,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
1024000,-0.006640879902988672,-1.6047216653823853,16.0,MAPPO,True,seed_0,MAPPO_Safety_True
